domain_name,agency,domain_canonically_https,domain_canonically_www,domain_downgrades_https,domain_enforces_https,domain_host,domain_hsts,domain_hsts_preload_ready,domain_hsts_subdomains,domain_https,domain_redirect,domain_responds,domain_root,domain_sld,domain_tld,domain_trd,domain_up,domain_www,canonical_endpoint_external_redirect,canonical_endpoint_host,canonical_endpoint_redirect,canonical_endpoint_resolves_to,canonical_endpoint_responds,canonical_endpoint_scheme,canonical_endpoint_timed_out,canonical_endpoint_up,canonical_endpoint_uri,canonical_endpoint_www,content_data_json,content_doctype,content_generator,content_humans_txt,content_proper_404s,content_robots_txt,content_security_txt,content_sitemap_xml,content_vulnerability_disclosure_policy,cookies_cookie?,cookies_secure?,dns_cdn,dns_cloud_provider,dns_dnssec,dns_google_apps,dns_hostname,dns_ip,dns_ipv6,hsts_enabled,hsts_include_subdomains,hsts_max_age,hsts_preload,hsts_preload_list_status,hsts_preload_ready,hsts_valid,https_return_code,https_valid,sniffer_advertising,sniffer_analytics,sniffer_framework,sniffer_javascript,wappalyzer_a/b_testing,wappalyzer_accessibility,wappalyzer_advertising,wappalyzer_analytics,wappalyzer_caching,wappalyzer_cdn,wappalyzer_cms,wappalyzer_comment_systems,wappalyzer_cookie_compliance,wappalyzer_crm,wappalyzer_databases,wappalyzer_ecommerce,wappalyzer_editors,wappalyzer_email,wappalyzer_font_scripts,wappalyzer_hosting_panels,wappalyzer_issue_trackers,wappalyzer_javascript_frameworks,wappalyzer_javascript_graphics,wappalyzer_javascript_libraries,wappalyzer_live_chat,wappalyzer_lms,wappalyzer_load_balancers,wappalyzer_maps,wappalyzer_marketing_automation,wappalyzer_miscellaneous,wappalyzer_mobile_frameworks,wappalyzer_operating_systems,wappalyzer_paas,wappalyzer_page_builders,wappalyzer_programming_languages,wappalyzer_reverse_proxies,wappalyzer_rich_text_editors,wappalyzer_saas,wappalyzer_search_engines,wappalyzer_security,wappalyzer_seo,wappalyzer_social_logins,wappalyzer_ssl/tls_certificate_authorities,wappalyzer_static_site_generator,wappalyzer_tag_managers,wappalyzer_ui_frameworks,wappalyzer_video_players,wappalyzer_web_frameworks,wappalyzer_web_server_extensions,wappalyzer_web_servers,wappalyzer_webmail,wappalyzer_widgets,wellknown_acme_challenge,wellknown_amphtml,wellknown_ashrae,wellknown_assetlinks_json,wellknown_brski,wellknown_caldav,wellknown_carddav,wellknown_coap,wellknown_core,wellknown_csvm,wellknown_dnt,wellknown_dnt_policy_txt,wellknown_dots,wellknown_ecips,wellknown_enterprise_transport_security,wellknown_est,wellknown_genid,wellknown_gs1resolver,wellknown_hoba,wellknown_host_meta,wellknown_host_meta_json,wellknown_hosting_provider,wellknown_http_opportunistic,wellknown_idp_proxy,wellknown_jmap,wellknown_keybase_txt,wellknown_looking_glass,wellknown_matrix,wellknown_mta_sts_txt,wellknown_nfv_oauth_server_configuration,wellknown_ni,wellknown_oauth_authorization_server,wellknown_openid_configuration,wellknown_openorg,wellknown_pki_validation,wellknown_posh,wellknown_pvd,wellknown_reload_config,wellknown_repute_template,wellknown_resourcesync,wellknown_sshfp,wellknown_stun_key,wellknown_thread,wellknown_time,wellknown_timezone,wellknown_tor_relay,wellknown_uma2_configuration,wellknown_void,wellknown_webfinger
nlrb.gov,National Labor Relations Board,true,true,false,true,www.nlrb.gov,false,false,false,true,false,true,true,nlrb,gov,www,true,true,false,www.nlrb.gov,false,https://www.nlrb.gov/,true,https,false,true,https://www.nlrb.gov/,true,false,,,false,true,true,false,true,false,false,false,,,false,false,"",20.41.44.121,false,false,false,0,false,preloaded,false,false,:ok,true,,,,,,,,Google Analytics,Varnish,,Drupal,,,,,,,,,,,,,jQuery,,,,,,,,,,,PHP,,,,,,,,DigiCert,,,,,,,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nls.gov,Department of Housing and Urban Development,true,true,false,true,www.nls.gov,true,false,true,true,true,true,true,nls,gov,www,true,true,true,www.nls.gov,true,https://www.hud.gov/,true,https,false,true,https://www.nls.gov/,true,,,,,,,,,,,,,,false,false,"",170.97.67.190,false,true,true,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nmb.gov,National Mediation Board,true,false,false,true,nmb.gov,true,true,true,true,false,true,true,nmb,gov,,true,true,false,nmb.gov,false,https://nmb.gov/,true,https,false,true,https://nmb.gov/,false,false,,,false,true,false,false,false,false,false,false,,,true,true,46.63.184.35.bc.googleusercontent.com,35.184.63.46,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,Mailjet,,,,,,,,,,,,,,Debian,,,,,,,,,,,DigiCert,,,,,,,Apache,Google Workspace,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nmsc.gov,Department of Homeland Security,false,false,false,false,nmsc.gov,false,false,false,false,false,false,false,nmsc,gov,,false,false,false,nmsc.gov,false,http://nmsc.gov/,false,http,true,false,http://nmsc.gov/,false,,,,,,,,,,,,,,true,false,50-79-80-193-static.hfc.comcastbusiness.net,50.79.80.193,false,false,false,0,false,unknown,false,false,:operation_timedout,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nmvtis.gov,Department of Justice,true,true,false,true,www.nmvtis.gov,true,false,true,true,true,true,true,nmvtis,gov,www,true,true,true,www.nmvtis.gov,true,https://vehiclehistory.bja.ojp.gov/,true,https,false,true,https://www.nmvtis.gov/,true,,,,,,,,,,,,,,false,false,www.nmvtis.gov,149.101.127.93,true,true,true,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nnlm.gov,Department of Health and Human Services,true,false,false,true,nnlm.gov,true,false,false,true,false,true,true,nnlm,gov,,true,true,false,nnlm.gov,false,https://nnlm.gov/,true,https,false,true,https://nnlm.gov/,false,false,,Drupal 7 (http://drupal.org),false,true,true,false,false,false,false,false,,,true,false,nnlmweb.hsls.pitt.edu,136.142.89.27,false,true,false,63072000,false,unknown,false,true,:ok,true,,,:drupal,:jquery,,,,Google Analytics,,,Drupal,,,,,,,,Font Awesome,,,,,jQuery,,,,,,Popper,,Red Hat,,,PHP,,,,,,,Facebook Sign-in,DigiCert,,Google Tag Manager,Bootstrap,,,,Apache,,Facebook,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nnss.gov,National Nuclear Security Administration,false,false,false,false,nnss.gov,true,false,false,true,false,true,true,nnss,gov,,true,true,false,nnss.gov,false,http://nnss.gov/,true,http,false,true,http://nnss.gov/,false,false,,,false,true,false,false,false,false,false,false,,,true,false,"",40.83.178.193,false,true,true,63072000,true,unknown,true,true,:ok,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highlight.js,,Windows Server,,,,,,,,,,,,,,,,Microsoft ASP.NET,,IIS,,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
noaa.gov,Department of Commerce,true,true,false,true,www.noaa.gov,true,false,false,true,false,true,true,noaa,gov,www,true,true,false,www.noaa.gov,false,https://www.noaa.gov/,true,https,false,true,https://www.noaa.gov/,true,false,,Drupal 7 (http://drupal.org),false,true,false,false,true,false,false,false,:cloudfront,,true,false,server-13-249-44-121.iad89.r.cloudfront.net,13.249.44.121,true,true,false,31536000,false,unknown,false,true,:ok,true,,,:drupal,:jquery,,,,Google Analytics,,jsDelivr and Amazon Cloudfront,Drupal,,,,,,,,Google Font API,,,Handlebars,,jQuery,,,,,,,,,Amazon Web Services,,PHP,,,,,,,,AWS Certificate Manager,,,,,,,Apache,Google Workspace,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nps.gov,Department of the Interior,true,true,false,true,www.nps.gov,true,false,false,true,false,true,true,nps,gov,www,true,true,false,www.nps.gov,false,https://www.nps.gov/,true,https,false,true,https://www.nps.gov/,true,false,,,false,true,true,false,true,false,false,false,:akamai,,true,false,a104-82-18-142.deploy.static.akamaitechnologies.com,104.82.18.142,true,true,false,31536000,true,unknown,false,true,:ok,true,,,,:jquery,,,,Google Analytics,,,,,,,,,,,Google Font API,,,Backbone.js,,Underscore.js and Lightbox and jQuery and Modernizr and Lodash,,,,,,Swiper Slider,,,,,,,,,,,,,,,,Bootstrap,,,,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nrc-gateway.gov,Nuclear Regulatory Commission,true,true,false,true,www.nrc-gateway.gov,true,false,false,true,true,true,false,nrc-gateway,gov,www,true,true,true,www.nrc-gateway.gov,true,https://public-blog.nrc-gateway.gov/,true,https,false,true,https://www.nrc-gateway.gov/,true,,,,,,,,,,,,,,false,false,"",13.72.8.221,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc.gov,Nuclear Regulatory Commission,true,true,false,true,www.nrc.gov,true,false,false,true,false,true,true,nrc,gov,www,true,true,false,www.nrc.gov,false,https://www.nrc.gov/,true,https,false,true,https://www.nrc.gov/,true,false,,,false,true,true,false,true,false,true,false,:akamai,,true,false,a104-127-173-109.deploy.static.akamaitechnologies.com,104.127.173.109,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,Google Analytics,,Akamai,Kentico CMS,,,,,,,,,,,,,jQuery and Moment.js and AOS,,,,,,,,Windows Server,,,,,,,,Akamai Bot Manager,,,DigiCert,,Google Tag Manager,Bootstrap,,Microsoft ASP.NET,,IIS,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nrd.gov,Department of Defense,true,false,false,false,nrd.gov,true,true,true,true,false,true,true,nrd,gov,,true,true,false,nrd.gov,false,https://nrd.gov/,true,https,false,true,https://nrd.gov/,false,false,,,false,true,true,false,false,false,true,false,,:Amazon GovCloud,true,false,ec2-52-222-56-242.us-gov-west-1.compute.amazonaws.com,52.222.56.242,true,true,true,31622400,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,,,Google Font API and Font Awesome,,,AngularJS,,Slick and jQuery,,,,,,,,,,,Java,,,,,,,,DigiCert,,,Bootstrap,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nrel.gov,Department of Energy,true,true,false,true,www.nrel.gov,true,false,false,true,false,true,true,nrel,gov,www,true,true,false,www.nrel.gov,false,https://www.nrel.gov/,true,https,false,true,https://www.nrel.gov/,true,false,,,false,true,false,false,false,false,true,true,,,false,false,www.nrel.gov,192.174.63.97,true,true,false,31622400,false,unknown,false,true,:ok,true,,,,:jquery,,,,Moat and Google Analytics and Crazy Egg,,,,,,,,,,,Google Font API and Font Awesome,,,,,jQuery,,,,,,Popper,,,,,,,,,,,,,DigiCert,,Google Tag Manager,Bootstrap,YouTube,,,,Microsoft 365,AddThis,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nrelhub.gov,Department of Energy,false,false,false,false,nrelhub.gov,false,false,false,false,false,false,false,nrelhub,gov,,false,false,false,nrelhub.gov,false,http://nrelhub.gov/,false,http,false,false,http://nrelhub.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nro.gov,Department of Defense,true,true,false,true,www.nro.gov,true,false,false,true,false,true,false,nro,gov,www,true,true,false,www.nro.gov,false,https://www.nro.gov/,true,https,false,true,https://www.nro.gov/,true,false,,,false,true,true,false,false,false,false,false,:akamai,,true,false,a104-111-96-54.deploy.static.akamaitechnologies.com,104.111.96.54,true,true,false,31536000,false,unknown,false,true,:ok,true,,:google_analytics,,:jquery,,,,Matomo Analytics and Google Analytics,,,DNN,,,,,,,,Google Font API and Font Awesome,,,,,jQuery UI and jQuery Migrate and jQuery,,,,,,,,Windows Server,,,,,,,,,,Facebook Sign-in,Let's Encrypt,,,Bootstrap,MediaElement.js,Microsoft ASP.NET,,IIS,,Facebook,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nrojr.gov,Department of Defense,false,false,false,false,nrojr.gov,false,false,false,false,false,false,false,nrojr,gov,,false,false,false,nrojr.gov,false,http://nrojr.gov/,false,http,true,false,http://nrojr.gov/,false,,,,,,,,,,,,,,false,false,"",,false,false,false,0,false,unknown,false,false,:operation_timedout,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrpo.gov,GOV Domain OPS,false,false,false,false,nrpo.gov,false,false,false,false,false,false,false,nrpo,gov,,false,false,false,nrpo.gov,false,http://nrpo.gov/,false,http,false,false,http://nrpo.gov/,false,,,,,,,,,,,,,,false,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsa.gov,Department of Defense,true,true,false,true,www.nsa.gov,true,false,false,true,false,true,true,nsa,gov,www,true,true,false,www.nsa.gov,false,https://www.nsa.gov/,true,https,false,true,https://www.nsa.gov/,true,false,,,false,true,true,false,false,false,false,false,:akamai,,true,false,a104-111-97-131.deploy.static.akamaitechnologies.com,104.111.97.131,true,true,false,31536000,false,unknown,false,true,:ok,true,,:google_analytics,,:jquery,,,,Matomo Analytics and Google Analytics,,,DNN,,,,,,,,Google Font API and Font Awesome,,,,,jQuery UI and jQuery Migrate and jQuery,,,,,,,,,,,,,,,,,,,Let's Encrypt,,,Bootstrap,YouTube,Microsoft ASP.NET,,IIS,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nscai.gov,National Security Commission on Artificial Intelligence,true,true,false,true,www.nscai.gov,false,false,false,true,false,true,false,nscai,gov,www,true,true,false,www.nscai.gov,false,https://www.nscai.gov/,true,https,false,true,https://www.nscai.gov/,true,false,,,false,true,false,false,false,false,false,false,,,true,false,iad30s07-in-f19.1e100.net,172.217.5.243,true,false,false,0,false,preloaded,false,false,:ok,true,,,,,,,,Google Analytics,,,,,,,,,,,Google Font API,,,,,,,,,,,,,,,,,,,,,,,,,,Google Tag Manager,,,,,,Google Workspace,Google Plus,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nsep.gov,Department of Defense,true,false,false,true,nsep.gov,true,true,true,true,false,true,true,nsep,gov,,true,true,false,nsep.gov,false,https://nsep.gov/,true,https,false,true,https://nsep.gov/,false,false,,,false,true,true,false,false,false,true,false,,:Amazon GovCloud,false,false,ec2-52-222-85-80.us-gov-west-1.compute.amazonaws.com,52.222.85.80,false,true,true,63072000,true,preloaded,true,true,:ok,true,,:clicky,:drupal,:jquery,,,,Google Analytics and Clicky,,,Drupal,,,,,,,,,,,,,jQuery,,,,,,,,,,,PHP,,,,,,,,Sectigo,,,,,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nsf.gov,National Science Foundation,true,false,false,true,nsf.gov,true,false,false,true,false,true,true,nsf,gov,,true,true,false,nsf.gov,false,https://nsf.gov/,true,https,false,true,https://nsf.gov/,false,true,,,false,true,true,false,true,false,false,false,,,true,false,www.nsf.gov,128.150.4.107,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,:jquery,,,,Google Analytics and Crazy Egg,,,,,,,,,,Amazon SES,,,,,,Polyfill and jQuery,,,,,Pardot,,,,Amazon Web Services,,,,,,,,,,DigiCert,,,Bootstrap,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nsopr.gov,Department of Justice,true,true,false,true,www.nsopr.gov,true,true,true,true,true,true,true,nsopr,gov,www,true,true,true,www.nsopr.gov,true,https://www.nsopw.gov/,true,https,false,true,https://www.nsopr.gov/,true,,,,,,,,,,,,,,false,false,"",52.162.107.2,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsopw.gov,Department of Justice,true,true,false,true,www.nsopw.gov,true,true,true,true,false,true,true,nsopw,gov,www,true,true,false,www.nsopw.gov,false,https://www.nsopw.gov/,true,https,false,true,https://www.nsopw.gov/,true,,,,,false,,false,,,true,false,,,false,false,"",52.162.107.2,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,,,,Salesforce,,,,Sendgrid,Google Font API,,,,,jQuery and Modernizr,,,,,,,,Windows Server,Azure,,,,,,,reCAPTCHA,,,,,,animate.css and Bootstrap,,Microsoft ASP.NET,,IIS,Microsoft 365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ntia.gov,Department of Commerce,true,true,false,true,www.ntia.gov,true,true,true,true,false,true,true,ntia,gov,www,true,true,false,www.ntia.gov,false,https://www.ntia.gov/,true,https,false,true,https://www.ntia.gov/,true,true,,,false,true,true,false,true,false,false,false,,,true,false,"",198.51.11.177,true,true,true,63072000,true,preloaded,true,true,:ok,true,,,:drupal,:jquery,,,,Google Analytics,,,Drupal,,,,,,,,,,,,,jQuery,,,,,,,,,,,PHP,,,,,,,,DigiCert,,,,,,,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ntis.gov,Department of Commerce,true,true,false,true,www.ntis.gov,true,false,false,true,false,true,true,ntis,gov,www,true,true,false,www.ntis.gov,false,https://www.ntis.gov/,true,https,false,true,https://www.ntis.gov/,true,true,,,false,true,false,false,true,false,false,false,:akamai,,true,false,a23-202-150-33.deploy.static.akamaitechnologies.com,23.202.150.33,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,,,,,,,,jQuery,,,,,,,,Red Hat,,,,,,,,,,,DigiCert,,,Bootstrap,,,OpenSSL,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ntrc.gov,Department of Energy,true,true,false,true,www.ntrc.gov,true,false,false,true,true,true,false,ntrc,gov,www,true,true,true,www.ntrc.gov,true,https://www.ornl.gov/,true,https,false,true,https://www.ntrc.gov/,true,,,,,,,,,,,,,,false,false,tropec.ornl.gov,160.91.94.158,false,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ntsb.gov,National Transportation Safety Board,true,true,false,true,www.ntsb.gov,false,false,false,true,false,true,true,ntsb,gov,www,true,true,false,www.ntsb.gov,false,https://www.ntsb.gov/,true,https,false,true,https://www.ntsb.gov/,true,,-//W3C//DTD XHTML 1.0 Strict//EN,,,false,,false,,,false,false,,,false,false,"",152.180.40.100,false,false,false,0,false,preloaded,false,false,:ok,true,,:google_analytics,,,,,,Moat and Google Analytics,,,Microsoft SharePoint,,,,,,Microsoft Word,,,,,,,jQuery,,,,,,,,,,,,,,,,,,,Let's Encrypt,,Google Tag Manager,,YouTube,Microsoft ASP.NET,,IIS and Nginx,Microsoft 365,Twitter and AddThis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuclear.gov,Department of Energy,false,false,false,false,nuclear.gov,false,false,false,false,false,false,false,nuclear,gov,,false,false,false,nuclear.gov,false,http://nuclear.gov/,false,http,false,false,http://nuclear.gov/,false,,,,,,,,,,,,,,true,false,nuclear.gov,205.254.131.21,true,false,false,0,false,unknown,false,false,:couldnt_connect,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nutrition.gov,U.S. Department of Agriculture,true,true,false,true,www.nutrition.gov,true,true,true,true,false,true,true,nutrition,gov,www,true,true,false,www.nutrition.gov,false,https://www.nutrition.gov/,true,https,false,true,https://www.nutrition.gov/,true,false,,,false,true,true,false,true,false,false,false,,,true,false,"",52.227.223.75,true,true,true,63072000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,Drupal,,,,,,,,,,,,,jQuery and Lodash,,,,,,,,CentOS,,,PHP,,,,,,,,,,Google Tag Manager,Bootstrap,,,OpenSSL,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nvtc.gov,Department of Justice,true,true,false,true,www.nvtc.gov,true,true,true,true,true,true,true,nvtc,gov,www,true,true,true,www.nvtc.gov,true,https://www.fbi.gov/,true,https,false,true,https://www.nvtc.gov/,true,,,,,,,,,,,,,,false,false,"",104.19.173.75,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nwbc.gov,Small Business Administration,true,true,false,true,www.nwbc.gov,true,false,false,true,false,true,true,nwbc,gov,www,true,true,false,www.nwbc.gov,false,https://www.nwbc.gov/,true,https,false,true,https://www.nwbc.gov/,true,false,,WordPress 5.6,false,true,true,false,true,false,false,false,,,false,false,"",34.231.178.10,false,true,true,31536000,true,unknown,true,true,:ok,true,,,:wordpress,,,,,Google Analytics,,,WordPress,,,,MySQL,,,Amazon SES,Google Font API and Twitter Emoji (Twemoji),,,,,jQuery Migrate and jQuery and AOS,,,,,,Swiper Slider,,Debian,Amazon Web Services,,PHP,,,,,,,,AWS Certificate Manager,,Google Tag Manager,,YouTube,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
